"ensembl_transcript_id","ensembl_gene_id","X","X3UTR_chrom","X3UTR_start","X3UTR_end","external_gene_name","description"
"ENST00000225777","ENSG00000108639",14877,"chr17",78171936,78172720,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000225777","ENSG00000108639",14871,"chr17",78171936,78172720,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14881,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14866,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14874,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14869,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14867,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14879,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14865,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14868,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14873,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000590201","ENSG00000108639",14872,"chr17",78171936,78173527,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14893,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14887,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14885,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14889,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14888,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14886,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14890,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14891,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14884,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000588282","ENSG00000108639",14892,"chr17",78172000,78172719,"SYNGR2","synaptogyrin 2 [Source:HGNC Symbol;Acc:HGNC:11499]"
"ENST00000301634","ENSG00000167900",14896,"chr17",78174090,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000301634","ENSG00000167900",14895,"chr17",78174090,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000301634","ENSG00000167900",14898,"chr17",78174090,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000301634","ENSG00000167900",14894,"chr17",78174090,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000301634","ENSG00000167900",14897,"chr17",78174090,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000588734","ENSG00000167900",14899,"chr17",78174120,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000588734","ENSG00000167900",14900,"chr17",78174120,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000588734","ENSG00000167900",14901,"chr17",78174120,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000588734","ENSG00000167900",14903,"chr17",78174120,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000588734","ENSG00000167900",14902,"chr17",78174120,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000590862","ENSG00000167900",14904,"chr17",78174701,78174758,"TK1","thymidine kinase 1 [Source:HGNC Symbol;Acc:HGNC:11830]"
"ENST00000361507","ENSG00000033327",14907,"chr11",78215292,78219271,"GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENST00000361507","ENSG00000033327",14906,"chr11",78215292,78219271,"GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENST00000361507","ENSG00000033327",14905,"chr11",78215292,78219271,"GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENST00000340149","ENSG00000033327",14910,"chr11",78215296,78219271,"GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENST00000340149","ENSG00000033327",14909,"chr11",78215296,78219271,"GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENST00000340149","ENSG00000033327",14908,"chr11",78215296,78219271,"GAB2","GRB2 associated binding protein 2 [Source:HGNC Symbol;Acc:HGNC:14458]"
"ENST00000301633","ENSG00000089685",14912,"chr17",78223554,78225636,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000301633","ENSG00000089685",14911,"chr17",78223554,78225636,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000301633","ENSG00000089685",14914,"chr17",78223554,78225636,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000350051","ENSG00000089685",14916,"chr17",78223554,78225635,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000350051","ENSG00000089685",14913,"chr17",78223554,78225635,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000350051","ENSG00000089685",14915,"chr17",78223554,78225635,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000374948","ENSG00000089685",14918,"chr17",78223657,78225636,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000374948","ENSG00000089685",14917,"chr17",78223657,78225636,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000374948","ENSG00000089685",14919,"chr17",78223657,78225636,"BIRC5","baculoviral IAP repeat containing 5 [Source:HGNC Symbol;Acc:HGNC:593]"
"ENST00000376588","ENSG00000135069",14920,"chr9",78329086,78330093,"PSAT1","phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]"
"ENST00000621999","ENSG00000085365",14922,"chr5",78475668,78480739,"SCAMP1","secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]"
"ENST00000621999","ENSG00000085365",14921,"chr5",78475668,78480739,"SCAMP1","secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563]"
"ENST00000515007","ENSG00000145685",14923,"chr5",78485214,78488896,"LHFPL2","LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]"
"ENST00000380345","ENSG00000145685",14924,"chr5",78485229,78488896,"LHFPL2","LHFPL tetraspan subfamily member 2 [Source:HGNC Symbol;Acc:HGNC:6588]"
"ENST00000258886","ENSG00000136381",14926,"chr15",78498143,78501453,"IREB2","iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]"
"ENST00000258886","ENSG00000136381",14925,"chr15",78498143,78501453,"IREB2","iron responsive element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6115]"
"ENST00000512123","ENSG00000138759",14930,"chr4",78541124,78544269,"FRAS1","Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]"
"ENST00000512123","ENSG00000138759",14929,"chr4",78541124,78544269,"FRAS1","Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]"
"ENST00000512123","ENSG00000138759",14927,"chr4",78541124,78544269,"FRAS1","Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]"
"ENST00000512123","ENSG00000138759",14928,"chr4",78541124,78544269,"FRAS1","Fraser extracellular matrix complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19185]"
"ENST00000558094","ENSG00000041357",14932,"chr15",78548807,78548996,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000558281","ENSG00000041357",14931,"chr15",78548807,78548970,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000558341","ENSG00000041357",14933,"chr15",78548880,78549176,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000044462","ENSG00000041357",14937,"chr15",78548944,78552417,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000413382","ENSG00000041357",14936,"chr15",78548944,78549204,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000559082","ENSG00000041357",14934,"chr15",78548944,78549186,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000560217","ENSG00000041357",14935,"chr15",78548944,78549037,"PSMA4","proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]"
"ENST00000264914","ENSG00000113273",14938,"chr5",78777208,78780396,"ARSB","arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]"
"ENST00000542802","ENSG00000055483",14941,"chr17",78795652,78797879,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]"
"ENST00000542802","ENSG00000055483",14940,"chr17",78795652,78797879,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]"
"ENST00000542802","ENSG00000055483",14939,"chr17",78795652,78797879,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]"
"ENST00000312010","ENSG00000055483",14944,"chr17",78796882,78798419,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]"
"ENST00000312010","ENSG00000055483",14942,"chr17",78796882,78798419,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]"
"ENST00000312010","ENSG00000055483",14943,"chr17",78796882,78798419,"USP36","ubiquitin specific peptidase 36 [Source:HGNC Symbol;Acc:HGNC:20062]"
"ENST00000262768","ENSG00000035862",14946,"chr17",78852976,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000262768","ENSG00000035862",14950,"chr17",78852976,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000536189","ENSG00000035862",14945,"chr17",78852976,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000536189","ENSG00000035862",14949,"chr17",78852976,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000585421","ENSG00000035862",14948,"chr17",78852976,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000585421","ENSG00000035862",14947,"chr17",78852976,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000586057","ENSG00000035862",14951,"chr17",78852980,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000586057","ENSG00000035862",14952,"chr17",78852980,78855666,"TIMP2","TIMP metallopeptidase inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:11821]"
"ENST00000331268","ENSG00000185787",14958,"chr15",78897067,78898133,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"ENST00000331268","ENSG00000185787",14953,"chr15",78897067,78898133,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"ENST00000379535","ENSG00000185787",14954,"chr15",78897067,78897730,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"ENST00000379535","ENSG00000185787",14955,"chr15",78897067,78897730,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"ENST00000426013","ENSG00000185787",14957,"chr15",78897067,78898139,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"ENST00000426013","ENSG00000185787",14956,"chr15",78897067,78898139,"MORF4L1","mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]"
"ENST00000392446","ENSG00000171302",14960,"chr17",78991715,78993549,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"ENST00000392446","ENSG00000171302",14959,"chr17",78991715,78993549,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"ENST00000302345","ENSG00000171302",14964,"chr17",78991716,78993549,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"ENST00000302345","ENSG00000171302",14963,"chr17",78991716,78993549,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"ENST00000620915","ENSG00000171302",14961,"chr17",78991716,78993549,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"ENST00000620915","ENSG00000171302",14962,"chr17",78991716,78993549,"CANT1","calcium activated nucleotidase 1 [Source:HGNC Symbol;Acc:HGNC:19721]"
"ENST00000579016","ENSG00000167280",14965,"chr17",79086349,79088599,"ENGASE","endo-beta-N-acetylglucosaminidase [Source:HGNC Symbol;Acc:HGNC:24622]"
"ENST00000334512","ENSG00000108175",14966,"chr10",79312749,79316519,"ZMIZ1","zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]"
"ENST00000334512","ENSG00000108175",14968,"chr10",79312749,79316519,"ZMIZ1","zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]"
"ENST00000334512","ENSG00000108175",14969,"chr10",79312749,79316519,"ZMIZ1","zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]"
"ENST00000334512","ENSG00000108175",14967,"chr10",79312749,79316519,"ZMIZ1","zinc finger MIZ-type containing 1 [Source:HGNC Symbol;Acc:HGNC:16493]"
"ENST00000225174","ENSG00000108179",14975,"chr10",79353842,79355334,"PPIF","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]"
"ENST00000225174","ENSG00000108179",14977,"chr10",79353842,79355334,"PPIF","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]"
"ENST00000225174","ENSG00000108179",14976,"chr10",79353842,79355334,"PPIF","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]"
"ENST00000225174","ENSG00000108179",14973,"chr10",79353842,79355334,"PPIF","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]"
"ENST00000225174","ENSG00000108179",14974,"chr10",79353842,79355334,"PPIF","peptidylprolyl isomerase F [Source:HGNC Symbol;Acc:HGNC:9259]"
"ENST00000369838","ENSG00000198478",14978,"chr6",79699509,79703655,"SH3BGRL2","SH3 domain binding glutamate rich protein like 2 [Source:HGNC Symbol;Acc:HGNC:15567]"
"ENST00000674295","ENSG00000164683",14980,"chr8",79762370,79765187,"HEY1","hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENST00000674418","ENSG00000164683",14979,"chr8",79762370,79765187,"HEY1","hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENST00000354724","ENSG00000164683",14981,"chr8",79764009,79765187,"HEY1","hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENST00000337919","ENSG00000164683",14983,"chr8",79764012,79765187,"HEY1","hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENST00000674358","ENSG00000164683",14984,"chr8",79764032,79765187,"HEY1","hes related family bHLH transcription factor with YRPW motif 1 [Source:HGNC Symbol;Acc:HGNC:4880]"
"ENST00000261207","ENSG00000058272",14987,"chr12",79773562,79775928,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"ENST00000261207","ENSG00000058272",14986,"chr12",79773562,79775928,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"ENST00000261207","ENSG00000058272",14985,"chr12",79773562,79775928,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"ENST00000450142","ENSG00000058272",14989,"chr12",79773567,79775928,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"ENST00000450142","ENSG00000058272",14990,"chr12",79773567,79775928,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"ENST00000450142","ENSG00000058272",14988,"chr12",79773567,79775928,"PPP1R12A","protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]"
"ENST00000310942","ENSG00000173894",14993,"chr17",79785042,79787983,"CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"ENST00000310942","ENSG00000173894",14991,"chr17",79785042,79787983,"CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"ENST00000310942","ENSG00000173894",14992,"chr17",79785042,79787983,"CBX2","chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]"
"ENST00000269397","ENSG00000141582",14995,"chr17",79833155,79833958,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]"
"ENST00000269397","ENSG00000141582",14994,"chr17",79833155,79833958,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]"
"ENST00000448310","ENSG00000141582",14996,"chr17",79835043,79835395,"CBX4","chromobox 4 [Source:HGNC Symbol;Acc:HGNC:1554]"
"ENST00000357575","ENSG00000122490",15000,"chr18",79902419,79903975,"SLC66A2","solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]"
"ENST00000357575","ENSG00000122490",14997,"chr18",79902419,79903975,"SLC66A2","solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]"
"ENST00000397778","ENSG00000122490",14998,"chr18",79902419,79903975,"SLC66A2","solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]"
"ENST00000397778","ENSG00000122490",14999,"chr18",79902419,79903975,"SLC66A2","solute carrier family 66 member 2 [Source:HGNC Symbol;Acc:HGNC:26188]"
"ENST00000310924","ENSG00000167291",15002,"chr17",79932342,79940858,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]"
"ENST00000310924","ENSG00000167291",15001,"chr17",79932342,79940858,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]"
"ENST00000576768","ENSG00000167291",15004,"chr17",79935791,79940858,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]"
"ENST00000576768","ENSG00000167291",15003,"chr17",79935791,79940858,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]"
"ENST00000340848","ENSG00000167291",15005,"chr17",79937907,79940858,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]"
"ENST00000340848","ENSG00000167291",15006,"chr17",79937907,79940858,"TBC1D16","TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356]"
"ENST00000230510","ENSG00000112742",15009,"chr6",80042202,80042527,"TTK","TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]"
"ENST00000369798","ENSG00000112742",15008,"chr6",80042202,80042527,"TTK","TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]"
"ENST00000509894","ENSG00000112742",15007,"chr6",80042202,80042527,"TTK","TTK protein kinase [Source:HGNC Symbol;Acc:HGNC:12401]"
"ENST00000302262","ENSG00000171298",15014,"chr17",80119331,80119881,"GAA","alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]"
"ENST00000302262","ENSG00000171298",15010,"chr17",80119331,80119881,"GAA","alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]"
"ENST00000302262","ENSG00000171298",15011,"chr17",80119331,80119881,"GAA","alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]"
"ENST00000390015","ENSG00000171298",15015,"chr17",80119331,80119877,"GAA","alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]"
"ENST00000390015","ENSG00000171298",15012,"chr17",80119331,80119877,"GAA","alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]"
"ENST00000390015","ENSG00000171298",15013,"chr17",80119331,80119877,"GAA","alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]"
"ENST00000649764","ENSG00000141543",15016,"chr17",80134368,80135489,"EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]"
"ENST00000647795","ENSG00000141543",15017,"chr17",80135298,80135489,"EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]"
"ENST00000576547","ENSG00000141543",15018,"chr17",80135348,80135489,"EIF4A3","eukaryotic translation initiation factor 4A3 [Source:HGNC Symbol;Acc:HGNC:18683]"
"ENST00000261749","ENSG00000086666",15033,"chr15",80137628,80138393,"ZFAND6","zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]"
"ENST00000261749","ENSG00000086666",15022,"chr15",80137628,80138393,"ZFAND6","zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]"
"ENST00000558494","ENSG00000086666",15031,"chr15",80137628,80138360,"ZFAND6","zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]"
"ENST00000558494","ENSG00000086666",15030,"chr15",80137628,80138360,"ZFAND6","zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]"
"ENST00000559157","ENSG00000086666",15034,"chr15",80137628,80138360,"ZFAND6","zinc finger AN1-type containing 6 [Source:HGNC Symbol;Acc:HGNC:30164]"
