,index,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used
11505,11505,chr12,57586042,57586089,+,4.396348092,K562
11506,11506,chr12,57586042,57586089,+,4.396348092,K562
11507,11507,chr12,57586042,57586089,+,4.396348092,K562
11508,11508,chr18,57600708,57600766,-,3.199661376,HepG2
11509,11509,chr12,57602696,57602763,+,4.782928436,K562
11510,11510,chr12,57602696,57602763,+,4.782928436,K562
11511,11511,chr12,57617148,57617202,+,4.628865613,K562
11512,11512,chr12,57617148,57617202,+,4.628865613,K562
11513,11513,chr12,57617148,57617202,+,4.628865613,K562
11514,11514,chr11,57700947,57701052,+,5.572357631,K562
11515,11515,chr11,57700803,57700868,+,3.504713402,HepG2
11516,11516,chr15,57715620,57715663,+,3.693916752,HepG2
11517,11517,chr15,57715620,57715663,+,3.693916752,HepG2
11518,11518,chr12,57721188,57721223,+,6.062685662,HepG2
11519,11519,chr12,57721188,57721223,+,6.062685662,HepG2
11520,11520,chr12,57721188,57721223,+,6.062685662,HepG2
11521,11521,chr12,57721188,57721223,+,6.062685662,HepG2
11522,11522,chr12,57721188,57721223,+,6.062685662,HepG2
11523,11523,chr12,57721188,57721223,+,6.062685662,HepG2
11524,11524,chr12,57721188,57721223,+,6.062685662,HepG2
11525,11525,chr11,57740332,57740387,+,7.93658557,K562
11526,11526,chr11,57740332,57740387,+,7.93658557,K562
11527,11527,chr11,57740335,57740383,+,6.466817015,K562
11528,11528,chr11,57740335,57740383,+,6.466817015,K562
11529,11529,chr11,57742862,57742904,+,30.5435125,K562
11530,11530,chr11,57742862,57742904,+,30.5435125,K562
11531,11531,chr11,57742970,57743012,+,5.03695252,K562
11532,11532,chr11,57742862,57742886,+,20.78272667,K562
11533,11533,chr11,57742862,57742886,+,20.78272667,K562
11534,11534,chr11,57742970,57743012,+,5.03695252,K562
11535,11535,chr11,57742862,57742904,+,30.5435125,K562
11536,11536,chr11,57742862,57742886,+,20.78272667,K562
11537,11537,chr11,57742970,57743012,+,5.03695252,K562
11538,11538,chr16,57758515,57758595,-,5.845397111,K562
11539,11539,chr16,57758515,57758595,-,5.845397111,K562
11540,11540,chr16,57758515,57758595,-,5.845397111,K562
11541,11541,chr16,57758515,57758595,-,5.845397111,K562
11542,11542,chr16,57758515,57758595,-,5.845397111,K562
11543,11543,chr16,57758515,57758595,-,5.845397111,K562
11544,11544,chr16,57758515,57758595,-,5.845397111,K562
11545,11545,chr11,57796949,57796983,+,3.511542639,HepG2
11546,11546,chr11,57817218,57817304,+,11.6084298,K562
11547,11547,chr11,57816386,57816444,+,7.32713412,HepG2
11548,11548,chr11,57817340,57817373,+,3.682185412,K562
11549,11549,chr11,57816444,57816487,+,4.928765132,HepG2
11550,11550,chr11,57817334,57817370,+,5.287361324,K562
11551,11551,chr11,57817321,57817371,+,6.647382247,HepG2
11552,11552,chr11,57817550,57817600,+,6.115291843,K562
11553,11553,chr11,57816386,57816444,+,7.32713412,HepG2
11554,11554,chr11,57817321,57817371,+,6.647382247,HepG2
11555,11555,chr11,57816444,57816487,+,4.928765132,HepG2
11556,11556,chr11,57817218,57817304,+,11.6084298,K562
11557,11557,chr11,57817340,57817373,+,3.682185412,K562
11558,11558,chr11,57817550,57817600,+,6.115291843,K562
11559,11559,chr11,57817334,57817370,+,5.287361324,K562
11560,11560,chr11,57817218,57817304,+,11.6084298,K562
11561,11561,chr11,57816386,57816444,+,7.32713412,HepG2
11562,11562,chr11,57816444,57816487,+,4.928765132,HepG2
11563,11563,chr11,57817218,57817304,+,11.6084298,K562
11564,11564,chr11,57816444,57816487,+,4.928765132,HepG2
11565,11565,chr11,57816386,57816444,+,7.32713412,HepG2
11566,11566,chr11,57817550,57817600,+,6.115291843,K562
11567,11567,chr11,57817334,57817370,+,5.287361324,K562
11568,11568,chr11,57817321,57817371,+,6.647382247,HepG2
11569,11569,chr11,57817550,57817600,+,6.115291843,K562
11570,11570,chr11,57816444,57816487,+,4.928765132,HepG2
11571,11571,chr11,57817334,57817370,+,5.287361324,K562
11572,11572,chr11,57817321,57817371,+,6.647382247,HepG2
11573,11573,chr11,57817218,57817304,+,11.6084298,K562
11574,11574,chr11,57817550,57817600,+,6.115291843,K562
11575,11575,chr11,57817218,57817304,+,11.6084298,K562
11576,11576,chr11,57817340,57817373,+,3.682185412,K562
11577,11577,chr11,57817334,57817370,+,5.287361324,K562
11578,11578,chr11,57816386,57816444,+,7.32713412,HepG2
11579,11579,chr11,57817340,57817373,+,3.682185412,K562
11580,11580,chr11,57817334,57817370,+,5.287361324,K562
11581,11581,chr11,57817321,57817371,+,6.647382247,HepG2
11582,11582,chr11,57817321,57817371,+,6.647382247,HepG2
11583,11583,chr11,57816444,57816487,+,4.928765132,HepG2
11584,11584,chr11,57816386,57816444,+,7.32713412,HepG2
11585,11585,chr11,57817550,57817600,+,6.115291843,K562
11586,11586,chr11,57816444,57816487,+,4.928765132,HepG2
11587,11587,chr11,57817321,57817371,+,6.647382247,HepG2
11588,11588,chr11,57817334,57817370,+,5.287361324,K562
11589,11589,chr11,57816444,57816487,+,4.928765132,HepG2
11590,11590,chr11,57816386,57816444,+,7.32713412,HepG2
11591,11591,chr11,57817550,57817600,+,6.115291843,K562
11592,11592,chr11,57817321,57817371,+,6.647382247,HepG2
11593,11593,chr11,57817218,57817304,+,11.6084298,K562
11594,11594,chr11,57816444,57816487,+,4.928765132,HepG2
11595,11595,chr11,57816386,57816444,+,7.32713412,HepG2
11596,11596,chr11,57817218,57817304,+,11.6084298,K562
11597,11597,chr11,57816444,57816487,+,4.928765132,HepG2
11598,11598,chr11,57816386,57816444,+,7.32713412,HepG2
11599,11599,chr11,57816386,57816444,+,7.32713412,HepG2
11600,11600,chr11,57817550,57817600,+,6.115291843,K562
11601,11601,chr11,57817340,57817373,+,3.682185412,K562
11602,11602,chr11,57817550,57817600,+,6.115291843,K562
11603,11603,chr11,57817340,57817373,+,3.682185412,K562
11604,11604,chr11,57817321,57817371,+,6.647382247,HepG2
11605,11605,chr11,57817218,57817304,+,11.6084298,K562
11606,11606,chr11,57816444,57816487,+,4.928765132,HepG2
11607,11607,chr11,57816444,57816487,+,4.928765132,HepG2
11608,11608,chr11,57816386,57816444,+,7.32713412,HepG2
11609,11609,chr11,57817550,57817600,+,6.115291843,K562
11610,11610,chr11,57817334,57817370,+,5.287361324,K562
11611,11611,chr11,57816444,57816487,+,4.928765132,HepG2
11612,11612,chr11,57817550,57817600,+,6.115291843,K562
11613,11613,chr11,57816386,57816444,+,7.32713412,HepG2
11614,11614,chr11,57816386,57816444,+,7.32713412,HepG2
11615,11615,chr11,57817340,57817373,+,3.682185412,K562
11616,11616,chr11,57817334,57817370,+,5.287361324,K562
11617,11617,chr11,57817321,57817371,+,6.647382247,HepG2
11618,11618,chr11,57816386,57816444,+,7.32713412,HepG2
11619,11619,chr11,57816444,57816487,+,4.928765132,HepG2
11620,11620,chr11,57816386,57816444,+,7.32713412,HepG2
11621,11621,chr11,57817550,57817600,+,6.115291843,K562
11622,11622,chr11,57817340,57817373,+,3.682185412,K562
11623,11623,chr11,57817550,57817600,+,6.115291843,K562
11624,11624,chr11,57817550,57817600,+,6.115291843,K562
11625,11625,chr11,57817340,57817373,+,3.682185412,K562
11626,11626,chr11,57817334,57817370,+,5.287361324,K562
11627,11627,chr11,57817218,57817304,+,11.6084298,K562
11628,11628,chr11,57816444,57816487,+,4.928765132,HepG2
11629,11629,chr11,57816386,57816444,+,7.32713412,HepG2
11630,11630,chr11,57817550,57817600,+,6.115291843,K562
11631,11631,chr11,57816386,57816444,+,7.32713412,HepG2
11632,11632,chr11,57816444,57816487,+,4.928765132,HepG2
11633,11633,chr11,57816444,57816487,+,4.928765132,HepG2
11634,11634,chr11,57817340,57817373,+,3.682185412,K562
11635,11635,chr11,57817550,57817600,+,6.115291843,K562
11636,11636,chr11,57817340,57817373,+,3.682185412,K562
11637,11637,chr11,57817334,57817370,+,5.287361324,K562
11638,11638,chr11,57817321,57817371,+,6.647382247,HepG2
11639,11639,chr11,57817218,57817304,+,11.6084298,K562
11640,11640,chr11,57817340,57817373,+,3.682185412,K562
11641,11641,chr11,57817321,57817371,+,6.647382247,HepG2
11642,11642,chr11,57817334,57817370,+,5.287361324,K562
11643,11643,chr11,57817340,57817373,+,3.682185412,K562
11644,11644,chr11,57817334,57817370,+,5.287361324,K562
11645,11645,chr11,57817321,57817371,+,6.647382247,HepG2
11646,11646,chr11,57817321,57817371,+,6.647382247,HepG2
11647,11647,chr11,57817321,57817371,+,6.647382247,HepG2
11648,11648,chr11,57817334,57817370,+,5.287361324,K562
11649,11649,chr11,57817218,57817304,+,11.6084298,K562
11650,11650,chr11,57816386,57816444,+,7.32713412,HepG2
11651,11651,chr11,57817334,57817370,+,5.287361324,K562
11652,11652,chr11,57817334,57817370,+,5.287361324,K562
11653,11653,chr11,57817334,57817370,+,5.287361324,K562
11654,11654,chr11,57817321,57817371,+,6.647382247,HepG2
11655,11655,chr11,57817340,57817373,+,3.682185412,K562
11656,11656,chr11,57817334,57817370,+,5.287361324,K562
11657,11657,chr11,57817321,57817371,+,6.647382247,HepG2
11658,11658,chr11,57817321,57817371,+,6.647382247,HepG2
11659,11659,chr11,57817340,57817373,+,3.682185412,K562
11660,11660,chr11,57816444,57816487,+,4.928765132,HepG2
11661,11661,chr11,57816386,57816444,+,7.32713412,HepG2
11662,11662,chr11,57817334,57817370,+,5.287361324,K562
11663,11663,chr11,57817334,57817370,+,5.287361324,K562
11664,11664,chr11,57817321,57817371,+,6.647382247,HepG2
11665,11665,chr11,57817218,57817304,+,11.6084298,K562
11666,11666,chr11,57817550,57817600,+,6.115291843,K562
11667,11667,chr11,57817218,57817304,+,11.6084298,K562
11668,11668,chr11,57817340,57817373,+,3.682185412,K562
11669,11669,chr11,57817218,57817304,+,11.6084298,K562
11670,11670,chr11,57817218,57817304,+,11.6084298,K562
11671,11671,chr11,57816444,57816487,+,4.928765132,HepG2
11672,11672,chr11,57817340,57817373,+,3.682185412,K562
11673,11673,chr11,57817550,57817600,+,6.115291843,K562
11674,11674,chr11,57817340,57817373,+,3.682185412,K562
11675,11675,chr11,57817321,57817371,+,6.647382247,HepG2
11676,11676,chr11,57817550,57817600,+,6.115291843,K562
11677,11677,chr11,57816444,57816487,+,4.928765132,HepG2
11678,11678,chr11,57816386,57816444,+,7.32713412,HepG2
11679,11679,chr11,57817550,57817600,+,6.115291843,K562
11680,11680,chr11,57817340,57817373,+,3.682185412,K562
11681,11681,chr11,57817218,57817304,+,11.6084298,K562
11682,11682,chr11,57816444,57816487,+,4.928765132,HepG2
11683,11683,chr11,57817218,57817304,+,11.6084298,K562
11684,11684,chr11,57816386,57816444,+,7.32713412,HepG2
11685,11685,chr11,57817334,57817370,+,5.287361324,K562
11686,11686,chr11,57817334,57817370,+,5.287361324,K562
11687,11687,chr11,57817321,57817371,+,6.647382247,HepG2
11688,11688,chr11,57817218,57817304,+,11.6084298,K562
11689,11689,chr11,57817340,57817373,+,3.682185412,K562
11690,11690,chr11,57817218,57817304,+,11.6084298,K562
11691,11691,chr11,57817321,57817371,+,6.647382247,HepG2
11692,11692,chr11,57817218,57817304,+,11.6084298,K562
11693,11693,chr11,57816444,57816487,+,4.928765132,HepG2
11694,11694,chr11,57817334,57817370,+,5.287361324,K562
11695,11695,chr11,57817321,57817371,+,6.647382247,HepG2
11696,11696,chr11,57816444,57816487,+,4.928765132,HepG2
11697,11697,chr11,57816444,57816487,+,4.928765132,HepG2
11698,11698,chr11,57816386,57816444,+,7.32713412,HepG2
11699,11699,chr11,57817340,57817373,+,3.682185412,K562
11700,11700,chr11,57817550,57817600,+,6.115291843,K562
11701,11701,chr11,57817340,57817373,+,3.682185412,K562
11702,11702,chr11,57816386,57816444,+,7.32713412,HepG2
11703,11703,chr11,57817340,57817373,+,3.682185412,K562
11704,11704,chr11,57817550,57817600,+,6.115291843,K562
11705,11705,chr11,57816386,57816444,+,7.32713412,HepG2
11706,11706,chr11,57816444,57816487,+,4.928765132,HepG2
11707,11707,chr11,57817218,57817304,+,11.6084298,K562
11708,11708,chr11,57817218,57817304,+,11.6084298,K562
11709,11709,chr11,57816386,57816444,+,7.32713412,HepG2
11710,11710,chr11,57817218,57817304,+,11.6084298,K562
11711,11711,chr11,57817334,57817370,+,5.287361324,K562
11712,11712,chr11,57817218,57817304,+,11.6084298,K562
11713,11713,chr11,57817321,57817371,+,6.647382247,HepG2
11714,11714,chr11,57817334,57817370,+,5.287361324,K562
11715,11715,chr11,57817340,57817373,+,3.682185412,K562
11716,11716,chr11,57817550,57817600,+,6.115291843,K562
11717,11717,chr11,57817334,57817370,+,5.287361324,K562
11718,11718,chr11,57816444,57816487,+,4.928765132,HepG2
11719,11719,chr11,57816386,57816444,+,7.32713412,HepG2
11720,11720,chr11,57816444,57816487,+,4.928765132,HepG2
11721,11721,chr11,57817218,57817304,+,11.6084298,K562
11722,11722,chr11,57817334,57817370,+,5.287361324,K562
11723,11723,chr11,57817321,57817371,+,6.647382247,HepG2
11724,11724,chr11,57817218,57817304,+,11.6084298,K562
11725,11725,chr11,57817321,57817371,+,6.647382247,HepG2
11726,11726,chr11,57817334,57817370,+,5.287361324,K562
11727,11727,chr11,57816386,57816444,+,7.32713412,HepG2
11728,11728,chr11,57816444,57816487,+,4.928765132,HepG2
11729,11729,chr11,57816386,57816444,+,7.32713412,HepG2
11730,11730,chr11,57816444,57816487,+,4.928765132,HepG2
11731,11731,chr11,57816386,57816444,+,7.32713412,HepG2
11732,11732,chr11,57817340,57817373,+,3.682185412,K562
11733,11733,chr11,57817550,57817600,+,6.115291843,K562
11734,11734,chr11,57816444,57816487,+,4.928765132,HepG2
11735,11735,chr11,57817218,57817304,+,11.6084298,K562
11736,11736,chr11,57817218,57817304,+,11.6084298,K562
11737,11737,chr11,57816386,57816444,+,7.32713412,HepG2
11738,11738,chr11,57817321,57817371,+,6.647382247,HepG2
11739,11739,chr11,57817334,57817370,+,5.287361324,K562
11740,11740,chr11,57817321,57817371,+,6.647382247,HepG2
11741,11741,chr11,57817340,57817373,+,3.682185412,K562
11742,11742,chr11,57817550,57817600,+,6.115291843,K562
11743,11743,chr11,57816386,57816444,+,7.32713412,HepG2
11744,11744,chr11,57817340,57817373,+,3.682185412,K562
11745,11745,chr11,57817550,57817600,+,6.115291843,K562
11746,11746,chr11,57817340,57817373,+,3.682185412,K562
11747,11747,chr11,57816444,57816487,+,4.928765132,HepG2
11748,11748,chr11,57817550,57817600,+,6.115291843,K562
11749,11749,chr11,57816444,57816487,+,4.928765132,HepG2
11750,11750,chr11,57817218,57817304,+,11.6084298,K562
11751,11751,chr11,57817334,57817370,+,5.287361324,K562
11752,11752,chr11,57817340,57817373,+,3.682185412,K562
11753,11753,chr11,57817550,57817600,+,6.115291843,K562
11754,11754,chr11,57816386,57816444,+,7.32713412,HepG2
11755,11755,chr11,57816444,57816487,+,4.928765132,HepG2
11756,11756,chr11,57817218,57817304,+,11.6084298,K562
11757,11757,chr11,57817321,57817371,+,6.647382247,HepG2
11758,11758,chr11,57817218,57817304,+,11.6084298,K562
11759,11759,chr11,57817321,57817371,+,6.647382247,HepG2
11760,11760,chr11,57817550,57817600,+,6.115291843,K562
11761,11761,chr11,57817321,57817371,+,6.647382247,HepG2
11762,11762,chr11,57817334,57817370,+,5.287361324,K562
11763,11763,chr11,57817340,57817373,+,3.682185412,K562
11764,11764,chr11,57817550,57817600,+,6.115291843,K562
11765,11765,chr11,57816386,57816444,+,7.32713412,HepG2
11766,11766,chr11,57817550,57817600,+,6.115291843,K562
11767,11767,chr11,57817334,57817370,+,5.287361324,K562
11768,11768,chr11,57816444,57816487,+,4.928765132,HepG2
11769,11769,chr11,57817218,57817304,+,11.6084298,K562
11770,11770,chr11,57817321,57817371,+,6.647382247,HepG2
11771,11771,chr11,57817334,57817370,+,5.287361324,K562
11772,11772,chr11,57817340,57817373,+,3.682185412,K562
11773,11773,chr11,57817321,57817371,+,6.647382247,HepG2
11774,11774,chr11,57817321,57817371,+,6.647382247,HepG2
11775,11775,chr11,57817218,57817304,+,11.6084298,K562
11776,11776,chr11,57816386,57816444,+,7.32713412,HepG2
11777,11777,chr11,57817218,57817304,+,11.6084298,K562
11778,11778,chr11,57817218,57817304,+,11.6084298,K562
11779,11779,chr11,57817321,57817371,+,6.647382247,HepG2
11780,11780,chr11,57817218,57817304,+,11.6084298,K562
11781,11781,chr11,57817321,57817371,+,6.647382247,HepG2
11782,11782,chr11,57816386,57816444,+,7.32713412,HepG2
11783,11783,chr11,57817550,57817600,+,6.115291843,K562
11784,11784,chr11,57817340,57817373,+,3.682185412,K562
11785,11785,chr11,57817334,57817370,+,5.287361324,K562
11786,11786,chr11,57817550,57817600,+,6.115291843,K562
11787,11787,chr11,57817340,57817373,+,3.682185412,K562
11788,11788,chr11,57816386,57816444,+,7.32713412,HepG2
11789,11789,chr11,57817550,57817600,+,6.115291843,K562
11790,11790,chr11,57817340,57817373,+,3.682185412,K562
11791,11791,chr11,57817334,57817370,+,5.287361324,K562
11792,11792,chr11,57816444,57816487,+,4.928765132,HepG2
11793,11793,chr11,57817340,57817373,+,3.682185412,K562
11794,11794,chr11,57817550,57817600,+,6.115291843,K562
11795,11795,chr11,57816444,57816487,+,4.928765132,HepG2
11796,11796,chr11,57816386,57816444,+,7.32713412,HepG2
11797,11797,chr11,57817340,57817373,+,3.682185412,K562
11798,11798,chr11,57816386,57816444,+,7.32713412,HepG2
11799,11799,chr11,57816444,57816487,+,4.928765132,HepG2
11800,11800,chr11,57817550,57817600,+,6.115291843,K562
11801,11801,chr11,57817550,57817600,+,6.115291843,K562
11802,11802,chr11,57817340,57817373,+,3.682185412,K562
11803,11803,chr11,57817334,57817370,+,5.287361324,K562
11804,11804,chr11,57816444,57816487,+,4.928765132,HepG2
11805,11805,chr11,57817334,57817370,+,5.287361324,K562
11806,11806,chr11,57817321,57817371,+,6.647382247,HepG2
11807,11807,chr12,57821639,57821676,-,4.01631793,HepG2
11808,11808,chr12,57820952,57820988,-,3.424169967,K562
11809,11809,chr12,57823297,57823377,-,29.56944123,K562
11810,11810,chr12,57823281,57823371,-,20.66612972,K562
11811,11811,chr12,57823213,57823271,-,5.098853371,HepG2
11812,11812,chr12,57822410,57822432,-,3.178734411,K562
11813,11813,chr12,57821836,57821868,-,3.511542639,HepG2
11814,11814,chr12,57823297,57823377,-,29.56944123,K562
11815,11815,chr12,57823281,57823371,-,20.66612972,K562
11816,11816,chr12,57823213,57823271,-,5.098853371,HepG2
11817,11817,chr18,58045323,58045437,+,6.172975844,K562
11818,11818,chr16,58046115,58046122,+,3.55428109,HepG2
11819,11819,chr16,58045623,58045661,+,8.917379406,HepG2
11820,11820,chr16,58046751,58046783,+,4.52966126,HepG2
11821,11821,chr16,58045630,58045662,+,6.193822605,HepG2
11822,11822,chr16,58045695,58045742,+,5.957249309,HepG2
11823,11823,chr16,58046652,58046707,+,6.999749484,HepG2
11824,11824,chr16,58046737,58046795,+,7.575589322,HepG2
11825,11825,chr17,58090313,58090347,+,6.752025261,HepG2
11826,11826,chr17,58091052,58091115,+,26.18318886,K562
11827,11827,chr17,58090260,58090358,+,41.79239256,K562
11828,11828,chr17,58090759,58090808,+,21.60096695,K562
11829,11829,chr17,58090875,58090914,+,14.16546447,K562
11830,11830,chr17,58090873,58090934,+,17.82251545,K562
11831,11831,chr17,58090871,58090925,+,7.65680713,HepG2
11832,11832,chr17,58090871,58090900,+,6.327809749,HepG2
11833,11833,chr17,58091124,58091167,+,8.894568506,K562
11834,11834,chr17,58091052,58091111,+,23.10311569,K562
11835,11835,chr17,58090268,58090347,+,51.06338071,K562
11836,11836,chr17,58090295,58090363,+,24.66178921,HepG2
11837,11837,chr17,58090420,58090448,+,7.013993118,HepG2
11838,11838,chr17,58090453,58090473,+,9.245883707,K562
11839,11839,chr17,58090618,58090627,+,3.96221267,HepG2
11840,11840,chr17,58090762,58090816,+,27.35175712,K562
11841,11841,chr17,58090745,58090795,+,16.28518558,HepG2
11842,11842,chr17,58089523,58089571,+,7.313698338,HepG2
11843,11843,chr17,58089772,58089797,+,3.199661376,HepG2
11844,11844,chr17,58089853,58089883,+,4.279424552,HepG2
11845,11845,chr17,58089856,58089928,+,24.72755498,K562
11846,11846,chr17,58090074,58090107,+,5.291155126,HepG2
11847,11847,chr16,58113752,58113801,-,3.36069115,K562
11848,11848,chr16,58113605,58113701,-,3.991571025,K562
11849,11849,chr2,58159349,58159415,-,4.007253545,HepG2
11850,11850,chr2,58159349,58159415,-,4.007253545,HepG2
11851,11851,chr2,58159349,58159415,-,4.007253545,HepG2
11852,11852,chr2,58159349,58159415,-,4.007253545,HepG2
11853,11853,chr2,58159349,58159415,-,4.007253545,HepG2
11854,11854,chr17,58205716,58205852,-,5.917793237,K562
