ensembl_transcript_id,ensembl_gene_id,external_gene_name,description,DDX6_chrom,DDX6_start,DDX6_end,strand,confidence_score,sample_or_tissue_used,3UTR_chrom,3UTR_start,3UTR_end
ENST00000429989,ENSG00000108219,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],chr10,80518169,80518286,+,6.577553636,K562,chr10,80517976,80533124
ENST00000429989,ENSG00000108219,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],chr10,80519534,80519598,+,4.640911235,HepG2,chr10,80517976,80522631
ENST00000429989,ENSG00000108219,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],chr10,80519190,80519218,+,3.016910938,HepG2,chr10,80517976,80522631
ENST00000429989,ENSG00000108219,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],chr10,80518169,80518286,+,6.577553636,K562,chr10,80517976,80522631
ENST00000481124,ENSG00000108219,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],chr10,80519108,80519134,+,4.640911235,HepG2,chr10,80517976,80533124
ENST00000481124,ENSG00000108219,TSPAN14,tetraspanin 14 [Source:HGNC Symbol;Acc:HGNC:23303],chr10,80518447,80518490,+,5.018185287,HepG2,chr10,80517976,80533124
ENST00000261758,ENSG00000117899,MESD,mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520],chr15,80978301,80978381,-,4.640911235,HepG2,chr15,80975751,80979218
ENST00000261758,ENSG00000117899,MESD,mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520],chr15,80978508,80978534,-,3.199661376,HepG2,chr15,80975751,80979218
ENST00000261758,ENSG00000117899,MESD,mesoderm development LRP chaperone [Source:HGNC Symbol;Acc:HGNC:13520],chr15,80978318,80978398,-,10.4073764,HepG2,chr15,80975751,80979218
ENST00000267984,ENSG00000140406,TLNRD1,talin rod domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13519],chr15,81003798,81003842,+,3.199661376,HepG2,chr15,81003360,81005788
ENST00000299575,ENSG00000166454,ATMIN,ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034],chr16,81045080,81045114,+,3.199661376,HepG2,chr16,81044970,81047346
ENST00000564241,ENSG00000166454,ATMIN,ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034],chr16,81045080,81045114,+,3.199661376,HepG2,chr16,81044970,81047350
ENST00000566488,ENSG00000166454,ATMIN,ATM interactor [Source:HGNC Symbol;Acc:HGNC:29034],chr16,81045080,81045114,+,3.199661376,HepG2,chr16,81044970,81047348
ENST00000417379,ENSG00000181409,AATK,apoptosis associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:21],chr17,81114308,81114354,+,3.199661376,HepG2,chr17,81110486,81118401
ENST00000417379,ENSG00000181409,AATK,apoptosis associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:21],chr17,81117344,81117400,-,4.512902227,HepG2,chr17,81110486,81118401
ENST00000428708,ENSG00000175866,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947],chr17,81117344,81117400,-,4.512902227,HepG2,chr17,81115839,81117434
ENST00000321300,ENSG00000175866,BAIAP2,BAR/IMD domain containing adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:947],chr17,81117344,81117400,-,4.512902227,HepG2,chr17,81116305,81117432
ENST00000326724,ENSG00000181409,AATK,apoptosis associated tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:21],chr17,81117344,81117400,-,4.512902227,HepG2,chr17,81117294,81118401
ENST00000553612,ENSG00000165417,GTF2A1,general transcription factor IIA subunit 1 [Source:HGNC Symbol;Acc:HGNC:4646],chr14,81176355,81176407,-,3.199661376,HepG2,chr14,81175451,81180222
ENST00000584436,ENSG00000266074,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279],chr17,81465141,81465188,+,5.271256259,K562,chr17,81463817,81466331
ENST00000584436,ENSG00000266074,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279],chr17,81464280,81464347,+,4.619541281,K562,chr17,81463817,81466331
ENST00000675386,ENSG00000266074,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279],chr17,81465141,81465188,+,5.271256259,K562,chr17,81463817,81466332
ENST00000675386,ENSG00000266074,BAHCC1,BAH domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:29279],chr17,81465141,81465188,+,5.271256259,K562,chr17,81463817,81466331
ENST00000336735,ENSG00000071537,SEL1L,SEL1L adaptor subunit of SYVN1 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717],chr14,81475467,81475532,-,4.739795003,HepG2,chr14,81471546,81476971
ENST00000336735,ENSG00000071537,SEL1L,SEL1L adaptor subunit of SYVN1 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717],chr14,81472952,81473016,-,4.739795003,HepG2,chr14,81471546,81476971
ENST00000336735,ENSG00000071537,SEL1L,SEL1L adaptor subunit of SYVN1 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717],chr14,81472953,81473057,-,7.703129555,K562,chr14,81471546,81476971
ENST00000336735,ENSG00000071537,SEL1L,SEL1L adaptor subunit of SYVN1 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717],chr14,81473826,81473866,-,3.96221267,HepG2,chr14,81471546,81476971
ENST00000336735,ENSG00000071537,SEL1L,SEL1L adaptor subunit of SYVN1 ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:10717],chr14,81473805,81473867,-,4.545455288,HepG2,chr14,81471546,81476971
ENST00000681052,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81509412,81510689
ENST00000573283,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81509970,81510689
ENST00000570382,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81509975,81510689
ENST00000615544,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81509975,81510689
ENST00000679480,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81509975,81510689
ENST00000575842,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81509988,81510689
ENST00000575087,ENSG00000184009,ACTG1,actin gamma 1 [Source:HGNC Symbol;Acc:HGNC:144],chr17,81510394,81510413,-,10.09848719,K562,chr17,81510007,81510689
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81558002,81558044,-,3.199661376,HepG2,chr17,81556886,81559258
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81557674,81557760,-,6.247436853,K562,chr17,81556886,81559258
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81557226,81557272,-,3.957620614,K562,chr17,81556886,81559258
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81558993,81559041,-,4.782928436,K562,chr17,81556886,81559258
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81559238,81559295,-,6.062685662,HepG2,chr17,81556886,81559258
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81557586,81557633,-,4.367798095,K562,chr17,81556886,81559258
ENST00000331134,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81558252,81558288,-,5.229321962,K562,chr17,81556886,81559258
ENST00000572760,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81558993,81559041,-,4.782928436,K562,chr17,81558788,81559308
ENST00000572760,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81559238,81559295,-,6.062685662,HepG2,chr17,81558788,81559308
ENST00000573876,ENSG00000182446,NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",chr17,81559238,81559295,-,6.062685662,HepG2,chr17,81559124,81559308
ENST00000256108,ENSG00000133731,IMPA1,inositol monophosphatase 1 [Source:HGNC Symbol;Acc:HGNC:6050],chr8,81658033,81658153,-,5.37656421,K562,chr8,81656913,81659350
ENST00000566462,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81667058,81667097,+,3.693916752,HepG2,chr16,81664463,81667276
ENST00000329214,ENSG00000185298,CCDC137,coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451],chr17,81673131,81673181,+,3.96221267,HepG2,chr17,81672704,81673899
ENST00000329214,ENSG00000185298,CCDC137,coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451],chr17,81673210,81673248,+,3.199661376,HepG2,chr17,81672704,81673899
ENST00000329214,ENSG00000185298,CCDC137,coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:HGNC:33451],chr17,81673546,81673591,+,3.36069115,K562,chr17,81672704,81673899
ENST00000678196,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701354,81701929
ENST00000679336,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701354,81701929
ENST00000329138,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000329138,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000329138,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000676729,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702121
ENST00000676729,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000676729,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000677109,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000677109,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000677109,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000677161,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000677161,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702121
ENST00000677161,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000677225,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000677225,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000677225,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000677243,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000677243,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702105
ENST00000677243,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000677484,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000677484,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702105
ENST00000677484,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702121
ENST00000678105,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000678105,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701618,81702116
ENST00000678105,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000678866,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702116
ENST00000678866,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701618,81702116
ENST00000678866,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701618,81702105
ENST00000677044,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81701803,81701984,+,12.46996688,K562,chr17,81701803,81702105
ENST00000677044,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702048,81702095,+,3.915254684,K562,chr17,81701803,81702105
ENST00000677044,ENSG00000185359,HGS,hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:HGNC:4897],chr17,81702003,81702046,+,3.882310524,HepG2,chr17,81701803,81702105
ENST00000333676,ENSG00000262814,MRPL12,mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378],chr17,81707254,81707324,+,5.291155126,HepG2,chr17,81707240,81707517
ENST00000333676,ENSG00000262814,MRPL12,mitochondrial ribosomal protein L12 [Source:HGNC Symbol;Acc:HGNC:10378],chr17,81707414,81707470,+,5.266761796,K562,chr17,81707240,81707517
ENST00000398040,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81711626,81711720,+,7.901234481,K562,chr16,81709799,81711762
ENST00000398040,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709952,81710000,+,6.360025702,HepG2,chr16,81709799,81711568
ENST00000398040,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709950,81709998,+,4.017282261,K562,chr16,81709799,81711568
ENST00000398040,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709952,81710000,+,6.360025702,HepG2,chr16,81709799,81709957
ENST00000537098,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709952,81710000,+,6.360025702,HepG2,chr16,81709799,81711762
ENST00000537098,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709955,81710032,+,6.464207677,K562,chr16,81709799,81711762
ENST00000537098,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709959,81710011,+,3.917588427,HepG2,chr16,81709799,81710538
ENST00000537098,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709959,81710011,+,3.917588427,HepG2,chr16,81709799,81711762
ENST00000537098,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709950,81709998,+,4.017282261,K562,chr16,81709799,81710538
ENST00000539778,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709952,81710000,+,6.360025702,HepG2,chr16,81709799,81711762
ENST00000539778,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709955,81710032,+,6.464207677,K562,chr16,81709799,81709957
ENST00000539778,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709955,81710032,+,6.464207677,K562,chr16,81709799,81711568
ENST00000539778,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709959,81710011,+,3.917588427,HepG2,chr16,81709799,81711762
ENST00000566513,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709950,81709998,+,4.017282261,K562,chr16,81709799,81711762
ENST00000566513,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81711626,81711720,+,7.901234481,K562,chr16,81709799,81711762
ENST00000566513,ENSG00000153815,CMIP,c-Maf inducing protein [Source:HGNC Symbol;Acc:HGNC:24319],chr16,81709950,81709998,+,4.017282261,K562,chr16,81709799,81709957
ENST00000331531,ENSG00000183048,SLC25A10,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980],chr17,81720923,81720980,+,4.017282261,K562,chr17,81720077,81721012
ENST00000331531,ENSG00000183048,SLC25A10,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980],chr17,81720923,81720980,+,4.017282261,K562,chr17,81720077,81721012
ENST00000350690,ENSG00000183048,SLC25A10,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980],chr17,81720283,81720352,+,6.814412237,HepG2,chr17,81720077,81720539
ENST00000350690,ENSG00000183048,SLC25A10,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980],chr17,81720283,81720352,+,6.814412237,HepG2,chr17,81720077,81721012
ENST00000571730,ENSG00000262660,,novel protein,chr17,81720283,81720352,+,6.814412237,HepG2,chr17,81720077,81721012
ENST00000545862,ENSG00000183048,SLC25A10,solute carrier family 25 member 10 [Source:HGNC Symbol;Acc:HGNC:10980],chr17,81720923,81720980,+,4.017282261,K562,chr17,81720517,81721016
ENST00000320172,ENSG00000112773,TENT5A,terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345],chr6,81749333,81749381,-,4.512902227,HepG2,chr6,81745729,81749694
ENST00000369754,ENSG00000112773,TENT5A,terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345],chr6,81749333,81749381,-,4.512902227,HepG2,chr6,81745729,81749694
ENST00000369756,ENSG00000112773,TENT5A,terminal nucleotidyltransferase 5A [Source:HGNC Symbol;Acc:HGNC:18345],chr6,81749333,81749381,-,4.512902227,HepG2,chr6,81745729,81749694
ENST00000455127,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822808,81822942,-,3.957620614,K562,chr17,81822360,81822907
ENST00000455127,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822808,81822942,-,3.957620614,K562,chr17,81822360,81823246
ENST00000457257,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822800,81822853,-,3.424169967,K562,chr17,81822360,81823246
ENST00000457257,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822800,81822853,-,3.424169967,K562,chr17,81822360,81822907
ENST00000538396,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822808,81822942,-,3.957620614,K562,chr17,81822416,81822907
ENST00000538396,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822808,81822942,-,3.957620614,K562,chr17,81822416,81822907
ENST00000572645,ENSG00000225663,MCRIP1,MAPK regulated corepressor interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:28007],chr17,81822800,81822853,-,3.424169967,K562,chr17,81822416,81822907
